,type,date,time,duration,distance,origin,destination,total_earning,base_fare,customer_fare,paid_to_driver,paid_to_uber,datetime,duration_dt,distance_km,origin_lat_lng,destination_lat_lng,fee,earning_pct,earning_base_fare_pct,traffic_benchmark,ted,bfd,cfd,pud,tei,bfi,cfi,pui,tedi,bfdi,cfdi,pudi
287,Comfort,2023-11-30,23:22:00,24 min 42 sec,13.17 km,"R. Gandavo, Vila Clementino - São Paulo - SP, 04023-001, BR","Rua Nilza Medeiros Martins, Vila Sônia - Sao Paulo - SP, 05628-010, BR",36.51,31.76,57.97,36.51,21.46,2023-11-30 23:22:00,0 days 00:24:42,13.17,"[-23.5918199, -46.643377]","[-23.5994361, -46.7295916]",37.01914783508712,62.98085216491288,54.7869587717785,1.8754745634016705,1.4781376518218623,1.2858299595141702,2.3469635627530363,0.8688259109311741,2.7722095671981775,2.4115413819286258,4.40167046317388,1.6294608959757024,0.1122352051497238,0.09763325432909417,0.1782052819098737,0.0659700767601499
288,Comfort,2023-11-30,23:04:00,15 min 17 sec,6.54 km,"R. Pamplona, Jardim Paulista - São Paulo - SP, 01405-030, BR","Rua Davi Hume, Vila Mariana - São Paulo - SP, 04116-130, BR",28.91,19.41,48.18,28.91,19.27,2023-11-30 23:04:00,0 days 00:15:17,6.54,"[-23.5663832, -46.656369]","[-23.5947056, -46.6244832]",39.99584889995849,60.00415110004151,40.28642590286426,2.336901121304791,1.8916030534351145,1.270010905125409,3.152453653217012,1.2608505997818975,4.420489296636085,2.967889908256881,7.36697247706422,2.9464831804281344,0.2892359408922193,0.1941912698968515,0.4820265524796654,0.1927906115874461
289,Comfort,2023-11-30,22:45:00,10 min 0 sec,3.31 km,"Rua Frei Caneca, Consolação - São Paulo - SP, 01307-002, BR","Rua Tutóia, Vila Mariana - São Paulo - SP, 04007-003, BR",24.87,13.62,32.1,24.87,7.23,2023-11-30 22:45:00,0 days 00:10:00,3.31,"[-23.5564074, -46.6567795]","[-23.575975, -46.650724]",22.523364485981308,77.47663551401868,42.429906542056074,3.0211480362537766,2.487,1.3619999999999999,3.21,0.7230000000000001,7.513595166163142,4.114803625377643,9.697885196374623,2.1842900302114803,0.7513595166163142,0.4114803625377643,0.9697885196374623,0.21842900302114804
290,Comfort,2023-11-30,22:09:00,18 min 3 sec,8.24 km,"Rua Palestra Itália, São Paulo - São Paulo - SP, 05005-030, BR","Rua Voluntários da Pátria, Santana - São Paulo - SP, 02010-000, BR",26.58,23.08,38.65,26.58,12.07,2023-11-30 22:09:00,0 days 00:18:03,8.24,"[-23.5280566, -46.6801009]","[-23.5137614, -46.6262866]",31.22897800776197,68.77102199223803,59.715394566623544,2.1905339805825244,1.4725761772853183,1.2786703601108032,2.1412742382271466,0.6686980609418283,3.2257281553398056,2.8009708737864076,4.690533980582524,1.4648058252427185,0.17871070112685905,0.1551784417610198,0.2598633784256246,0.08115267729876556
291,Comfort Planet,2023-11-30,21:18:00,37 min 46 sec,18.54 km,"Rua Dianópolis, Móoca - São Paulo - SP, 03126-007, BR","R. Aloysio Biondi, Barra Funda - São Paulo - SP, 01154-060, BR",42.35,38.35,69.94,42.35,27.13,2023-11-30 21:18:00,0 days 00:37:46,18.54,"[-23.5769118, -46.593434]","[-23.5243148, -46.6681296]",38.79039176436946,60.551901629968555,54.832713754646846,2.037037037037037,1.121359223300971,1.0154457193292146,1.8518976169461607,0.7183583406884377,2.284250269687163,2.068500539374326,3.772384034519957,1.4633225458468178,0.06048323750274924,0.05477053502315073,0.09988660285577997,0.0387464045678769
292,Comfort,2023-11-30,19:33:00,21 min 6 sec,7.10 km,"Avenida Francisco Vieira Bueno, Sapopemba - São Paulo - SP, 03390-000, BR","R. Pinheiro Guimarães, Parque da Vila Prudente - São Paulo - SP, 03141-030, BR",24.14,21.14,30.88,24.14,6.74,2023-11-30 19:33:00,0 days 00:21:06,7.1,"[-23.5922248, -46.5282859]","[-23.5871279, -46.57266]",21.826424870466322,78.17357512953367,68.45854922279793,2.9718309859154934,1.1440758293838862,1.0018957345971564,1.4635071090047391,0.31943127962085305,3.4000000000000004,2.9774647887323944,4.349295774647888,0.9492957746478874,0.16113744075829384,0.14111207529537415,0.2061277618316534,0.04499032107335959
293,Comfort,2023-11-30,19:28:00,9 min 38 sec,2.50 km,"Rua Pires Delgado, Sapopemba - São Paulo - SP, 03271-010, BR","Rua Barcelos Leite, Sapopemba - São Paulo - SP, 03390-040, BR",11.61,9.61,17.98,11.61,6.37,2023-11-30 19:28:00,0 days 00:09:38,2.5,"[-23.6004814, -46.5186953]","[-23.5917907, -46.5248308]",35.42825361512792,64.57174638487207,53.44827586206896,3.853333333333333,1.205190311418685,0.9975778546712802,1.8664359861591697,0.6612456747404845,4.644,3.844,7.192,2.548,0.48207612456747406,0.39903114186851213,0.7465743944636679,0.2644982698961938
294,Prioridade,2023-11-30,18:34:00,34 min 53 sec,11.31 km,"R. Martini, Parque Sao Pedro - São Bernardo do Campo - SP, 09623-030, BR","Av. Casa Grande, Vila Cunha Bueno - São Paulo - SP, 03260-000, BR",47.01,39.14,50.85,47.01,-14.69,2023-11-30 18:34:00,0 days 00:34:53,11.31,"[-23.6610654, -46.5727471]","[-23.6040242, -46.5169381]",-28.888888888888886,92.44837758112094,76.97148475909538,3.0842911877394634,1.3476349737219302,1.1220258002866699,1.4577161968466317,-0.42111801242236024,4.156498673740053,3.460654288240495,4.496021220159151,-1.2988505747126435,0.11915428591705837,0.09920652522428557,0.12888737372649262,-0.037234130187653425
295,Comfort,2023-11-30,17:46:00,47 min 2 sec,14.48 km,"Rua Sena Madureira, Vila Mariana - São Paulo - SP, 04021-050, BR","Rua Quinze de Setembro, Rudge Ramos - São Bernardo do Campo - SP, 09619-070, BR",42.53,41.03,59.4,48.53,10.87,2023-11-30 17:46:00,0 days 00:47:02,14.48,"[-23.5934277, -46.6385803]","[-23.6642571, -46.5644377]",18.299663299663298,81.7003367003367,69.07407407407408,3.248158379373849,1.0318214032600992,0.872360028348689,1.26293408929837,0.23111268603827073,3.351519337016575,2.833563535911602,4.102209944751381,0.7506906077348066,0.07125838420304553,0.06024585831137355,0.08721920506204213,0.015960820858996597
296,UberX,2023-11-30,17:09:00,25 min 0 sec,9.59 km,"Av. Paulista, Bela Vista - São Paulo - SP, 01310-100, BR","R. Gandavo, Vila Clementino - São Paulo - SP, 04023-001, BR",20.08,17.58,34.92,26.08,8.84,2023-11-30 17:09:00,0 days 00:25:00,9.59,"[-23.5631043, -46.6543825]","[-23.5918199, -46.643377]",25.31500572737686,74.68499427262313,50.34364261168383,2.6068821689259645,1.0432,0.7031999999999999,1.3968,0.35359999999999997,2.719499478623566,1.833159541188738,3.6412930135557877,0.921793534932221,0.10877997914494264,0.07332638164754952,0.1456517205422315,0.03687174139728884
297,Comfort,2023-11-30,16:28:00,40 min 4 sec,7.95 km,"Rua Barão de Tefé, Barra Funda - 圣保罗 - SP, 05003-040, BR","Av. Paulista, Bela Vista - São Paulo - SP, 01310-100, BR",32.09,28.84,48.04,32.09,15.95,2023-11-30 16:28:00,0 days 00:40:04,7.95,"[-23.5271561, -46.67626]","[-23.5631043, -46.6543825]",33.201498751040795,66.79850124895921,60.03330557868443,5.039832285115304,0.8009151414309484,0.7198003327787021,1.1990016638935106,0.3980865224625623,4.036477987421384,3.627672955974843,6.042767295597484,2.0062893081761004,0.10074404294728911,0.09054092236210089,0.1508178193576743,0.0500737764103852
298,Comfort,2023-11-30,16:12:00,5 min 58 sec,1.13 km,"R. Palestra Itália, Água Branca - São Paulo - SP, 05001-200, BR","Av. Nicolas Boer, Pompéia - São Paulo - SP, 01140-060, BR",13.45,12.45,22.42,13.45,8.97,2023-11-30 16:12:00,0 days 00:05:58,1.13,"[-23.5279449, -46.6802516]","[-23.5189252, -46.6793124]",40.00892060660125,59.991079393398735,55.5307760927743,5.280235988200591,2.2541899441340782,2.0865921787709496,3.757541899441341,1.5033519553072627,11.902654867256638,11.017699115044248,19.840707964601773,7.938053097345134,1.9948583576407772,1.8465417511247344,3.3252583180896824,1.3303999604489052
299,Comfort,2023-11-30,14:54:00,10 min 0 sec,3.02 km,"Rua Cuxiponés, Perdizes - São Paulo - SP, 05030-020, BR","Rua Barão do Bananal, Perdizes - São Paulo - SP, 05024-000, BR",13.15,13.15,21.91,13.15,8.76,2023-11-30 14:54:00,0 days 00:10:00,3.02,"[-23.5417463, -46.6910489]","[-23.5311975, -46.6871068]",39.981743496120494,60.018256503879506,60.018256503879506,3.3112582781456954,1.315,1.315,2.191,0.876,4.354304635761589,4.354304635761589,7.254966887417218,2.900662251655629,0.43543046357615894,0.43543046357615894,0.7254966887417219,0.2900662251655629
300,Comfort,2023-11-30,14:39:00,6 min 45 sec,1.40 km,"R. Pitaguares, Vila Anglo Brasileira - São Paulo - SP, 05027-100, BR","Av. Pompéia, Vila Pompéia - São Paulo - SP, 05023-000, BR",8.31,8.31,12.3,8.31,3.99,2023-11-30 14:39:00,0 days 00:06:45,1.4,"[-23.5367757, -46.6952106]","[-23.5325155, -46.6866825]",32.4390243902439,67.5609756097561,67.5609756097561,4.821428571428572,1.2311111111111113,1.2311111111111113,1.8222222222222224,0.5911111111111111,5.935714285714287,5.935714285714287,8.785714285714286,2.8500000000000005,0.8793650793650795,0.8793650793650795,1.3015873015873018,0.4222222222222223
301,Comfort,2023-11-30,14:14:00,19 min 39 sec,5.29 km,"Rua Baronesa de Itu, Santa Cecília - São Paulo - SP, 01224-040, BR","Rua Tavares Bastos, Perdizes - São Paulo - SP, 05012-020, BR",23.04,21.04,35.31,23.04,12.27,2023-11-30 14:14:00,0 days 00:19:39,5.29,"[-23.5393309, -46.6574223]","[-23.5360435, -46.6839027]",34.74936278674596,65.25063721325402,59.58651939960351,3.714555765595463,1.1725190839694657,1.070737913486005,1.7969465648854965,0.6244274809160305,4.355387523629489,3.977315689981096,6.674858223062382,2.319470699432892,0.2216482200320351,0.20240792315425427,0.3396874413772205,0.11803922134518535
302,Comfort,2023-11-30,14:07:00,6 min 22 sec,1.11 km,"R. Helvétia, Santa Cecília - São Paulo - SP, 01215-010, BR","Rua Marquês de Itu, Consolação - São Paulo - SP, 01223-000, BR",9.56,7.56,13.34,9.56,3.78,2023-11-30 14:07:00,0 days 00:06:22,1.11,"[-23.5357502, -46.6454769]","[-23.5436694, -46.6532661]",28.335832083958017,71.66416791604199,56.671664167916035,5.735735735735735,1.5015706806282725,1.187434554973822,2.0952879581151835,0.593717277486911,8.612612612612612,6.81081081081081,12.018018018018017,3.405405405405405,1.3527663789443896,1.0697608603367765,1.8876468091127776,0.5348804301683883
303,Comfort,2023-11-30,13:48:00,8 min 9 sec,2.12 km,"Alameda Dino Bueno, Santa Cecília - Sao Paulo - SP, 01217-000, BR","Rua Martim Francisco, Santa Cecília - Sao Paulo - SP, 01226-001, BR",16.1,10.6,21.74,16.1,5.64,2023-11-30 13:48:00,0 days 00:08:09,2.12,"[-23.5314704, -46.6435799]","[-23.5393953, -46.6525012]",25.94296228150874,74.05703771849127,48.75804967801288,3.844339622641509,1.9754601226993866,1.3006134969325152,2.667484662576687,0.6920245398773005,7.59433962264151,5.0,10.254716981132074,2.6603773584905657,0.9318208125940503,0.6134969325153373,1.2582474823474936,0.32642666975344364
304,Comfort,2023-11-30,13:37:00,7 min 27 sec,1.86 km,"R. Cruzeiro, Barra Funda - São Paulo - SP, 01137-000, BR","Alameda Ribeiro da Silva, Santa Cecília - São Paulo - SP, 01217-011, BR",13.44,9.19,17.49,13.44,4.05,2023-11-30 13:37:00,0 days 00:07:27,1.86,"[-23.5232022, -46.6541997]","[-23.5302123, -46.6457616]",23.156089193825043,76.84391080617496,52.544311034877076,4.005376344086021,1.8040268456375839,1.2335570469798656,2.347651006711409,0.5436241610738255,7.225806451612902,4.940860215053763,9.403225806451612,2.1774193548387095,0.9699069062567655,0.6632027134300352,1.2621779605975316,0.2922710543407664
305,UberX,2023-11-30,13:27:00,5 min 40 sec,1.59 km,"Rua James Holland 668, Barra Funda - São Paulo - SP, 1138000, BR","Rua Capitão-Mor Gonçalo Monteiro, Santa Cecília - São Paulo - SP, 01140-110, BR",9.31,6.31,13.99,9.31,4.68,2023-11-30 13:27:00,0 days 00:05:40,1.59,"[-23.5218829, -46.65751729999999]","[-23.5247185, -46.6592986]",33.45246604717656,66.54753395282344,45.1036454610436,3.5639412997903563,1.6429411764705881,1.1135294117647057,2.4688235294117646,0.8258823529411764,5.855345911949685,3.968553459119496,8.79874213836478,2.943396226415094,1.0332963374028856,0.7003329633740287,1.552719200887902,0.5194228634850165
306,UberX,2023-11-29,22:26:00,7 min 23 sec,2.97 km,"Viaduto Pompéia Missionário Manuel de Mello, Barra Funda - São Paulo - SP, 05022-010, BR","Rua Doutor Bento Teobaldo Ferraz, Barra Funda - São Paulo - SP, 01140-070, BR",10.19,9.19,16.98,10.19,6.79,2023-11-29 22:26:00,0 days 00:07:23,2.97,"[-23.5235269, -46.6801384]","[-23.5236158, -46.6676494]",39.98822143698469,60.011778563015305,54.12249705535924,2.4859708193041525,1.3801354401805868,1.2446952595936793,2.2997742663656884,0.9196388261851015,3.430976430976431,3.094276094276094,5.717171717171717,2.286195286195286,0.46469206740087093,0.4190893129945048,0.7743347698200971,0.3096427024192261
307,Comfort,2023-11-29,22:09:00,3 min 13 sec,1.06 km,"R. Mota Pais, Vila Ipojuca - São Paulo - SP, 05054-000, BR","Rua Croata, Lapa - São Paulo - SP, 05056-020, BR",7.87,7.87,13.11,7.87,5.24,2023-11-29 22:09:00,0 days 00:03:13,1.06,"[-23.537116, -46.7037434]","[-23.5330811, -46.7051901]",39.96948893974066,60.03051106025935,60.03051106025935,3.0345911949685536,2.4466321243523317,2.4466321243523317,4.075647668393782,1.6290155440414509,7.4245283018867925,7.4245283018867925,12.367924528301886,4.943396226415095,2.3081435135399353,2.3081435135399353,3.8449506305601715,1.5368071170202366
308,UberX,2023-11-29,22:00:00,5 min 39 sec,1.94 km,"Rua Artur Riedel, Alto de Pinheiros - São Paulo - SP, 05451-080, BR","Rua Francisco Alves, Lapa - São Paulo - SP, 05051-040, BR",8.42,8.39,14.01,8.42,5.59,2023-11-29 22:00:00,0 days 00:05:39,1.94,"[-23.5415176, -46.7034224]","[-23.5308297, -46.702412]",39.90007137758744,60.09992862241257,59.88579586009993,2.912371134020619,1.4902654867256635,1.4849557522123893,2.479646017699115,0.9893805309734512,4.34020618556701,4.324742268041238,7.221649484536083,2.881443298969072,0.7681780859410637,0.7654411093878296,1.2781680503603685,0.5099899644193048
309,UberX,2023-11-29,21:32:00,22 min 9 sec,11.57 km,"Avenida Jurucê, Moema - São Paulo - SP, 04080-011, BR","Rua Doutor Alberto Seabra, Alto de Pinheiros - São Paulo - SP, 05452-001, BR",24.07,24.07,39.97,28.07,11.9,2023-11-29 21:32:00,0 days 00:22:09,11.57,"[-23.6079123, -46.6630515]","[-23.542304, -46.7064259]",29.772329246935204,70.2276707530648,60.22016512384288,1.9144338807260153,1.267268623024831,1.0866817155756208,1.8045146726862302,0.5372460496613995,2.4261019878997407,2.0803802938634397,3.454624027657735,1.0285220397579948,0.1095305637877987,0.09392236089676931,0.1559649673886111,0.04643440360081241
310,UberX,2023-11-29,21:27:00,7 min 21 sec,1.57 km,"Rua Gaivota, Moema - São Paulo - SP, 04522-032, BR","Alameda dos Anapurus, Indianópolis - São Paulo - SP, 04087-003, BR",6.88,6.88,12.25,10.88,1.05,2023-11-29 21:27:00,0 days 00:07:21,1.57,"[-23.6027849, -46.6669003]","[-23.6087281, -46.659448]",8.571428571428571,88.81632653061226,56.16326530612245,4.681528662420382,1.4802721088435375,0.9360544217687076,1.6666666666666667,0.14285714285714288,6.929936305732484,4.382165605095541,7.802547770700636,0.6687898089171974,0.9428484769704061,0.596213007495992,1.0615711252653928,0.09099181073703366
311,UberX,2023-11-29,20:12:00,43 min 50 sec,14.79 km,"Av Manuel Bandeira, 291, Vila Leopoldina - São Paulo - SP, 05317, BR","Avenida Jacutinga, Moema - São Paulo - SP, 04515-030, BR",32.95,25.95,54.91,32.95,21.96,2023-11-29 20:12:00,0 days 00:43:50,14.79,"[-23.5425112, -46.7347069]","[-23.6020111, -46.6669615]",39.99271535239483,60.00728464760519,47.259151338554,2.9637142213207124,0.7517110266159696,0.5920152091254752,1.252699619771863,0.5009885931558935,2.227856659905342,1.7545638945233266,3.7126436781609193,1.4847870182555782,0.050825627222175096,0.04002807363931544,0.08469909531926052,0.033873468097085434
312,Comfort,2023-11-29,19:50:00,12 min 15 sec,4.72 km,"Avenida Diógenes Ribeiro de Lima, Alto de Pinheiros - São Paulo - SP, 05458-001, BR","Avenida Marechal Mário Guedes, Jaguaré - São Paulo - SP, 05348-010, BR",23.49,20.99,39.15,23.49,15.66,2023-11-29 19:50:00,0 days 00:12:15,4.72,"[-23.5450519, -46.7144829]","[-23.5490981, -46.7359658]",40.0,60.0,53.61430395913155,2.5953389830508478,1.9175510204081632,1.713469387755102,3.1959183673469385,1.2783673469387755,4.976694915254237,4.447033898305085,8.294491525423728,3.317796610169492,0.4062608094085091,0.36302317537184364,0.677101349014182,0.2708405396056728
313,Comfort,2023-11-29,19:33:00,21 min 29 sec,4.74 km,"Rua Cardeal Arcoverde, Pinheiros - Sao Paulo - SP, 05407-001, BR","R. Ana Ascoli, Alto de Pinheiros - São Paulo - SP, 05467, BR",24.69,19.44,35.88,30.69,5.19,2023-11-29 19:33:00,0 days 00:21:29,4.74,"[-23.5575438, -46.6814702]","[-23.5430722, -46.7166788]",14.464882943143811,85.53511705685618,54.18060200668896,4.532348804500703,1.4285492629945695,0.9048875096974399,1.670131885182312,0.24158262218774246,6.474683544303797,4.10126582278481,7.569620253164557,1.0949367088607596,0.30138170105370665,0.1909045379108523,0.3523484989836101,0.05096679792990347
314,Comfort,2023-11-29,17:39:00,55 min 16 sec,7.83 km,"Rua Navarro de Andrade, Pinheiros - Sao Paulo - SP, 05418-020, BR","Rua dos Pinheiros, Pinheiros - Sao Paulo - SP, 05422-000, BR",37.33,31.54,66.74,43.33,23.41,2023-11-29 17:39:00,0 days 00:55:16,7.83,"[-23.564609, -46.6881796]","[-23.5669658, -46.686024]",35.0764159424633,64.92358405753671,47.25801618219958,7.058322690506598,0.7840168878166466,0.5706875753920386,1.2075995174909528,0.4235826296743064,5.533844189016603,4.028097062579821,8.523627075351213,2.9897828863346105,0.10012987073009534,0.07288474781507517,0.15422726915593268,0.05409739842583734
315,UberX,2023-11-29,17:13:00,23 min 50 sec,4.40 km,"Rua Estados Unidos, Jardim Paulista - São Paulo - SP, 01427-000, BR","Rua Artur de Azevedo, Pinheiros - São Paulo - SP, 05404-015, BR",19.05,17.05,29.9,25.05,4.85,2023-11-29 17:13:00,0 days 00:23:50,4.4,"[-23.5735441, -46.6610912]","[-23.5670394, -46.6891093]",16.220735785953178,83.77926421404683,57.023411371237465,5.416666666666666,1.0510489510489511,0.7153846153846154,1.2545454545454546,0.2034965034965035,5.6931818181818175,3.875,6.795454545454545,1.102272727272727,0.23887476160203433,0.16258741258741258,0.2851239669421487,0.046249205340114424
316,Comfort,2023-11-29,16:56:00,11 min 21 sec,2.83 km,"R. Bento de Andrade, Ibirapuera - São Paulo - SP, 04504-000, BR","Alameda Fernão Cardim, Jardim Paulista - São Paulo - SP, 01403-020, BR",18.12,15.37,36.87,22.12,14.75,2023-11-29 16:56:00,0 days 00:11:21,2.83,"[-23.5828776, -46.6660282]","[-23.5690653, -46.6529869]",40.00542446433415,59.99457553566586,41.68700840791972,4.010600706713781,1.9488986784140971,1.3541850220264318,3.2484581497797356,1.2995594713656389,7.816254416961131,5.4310954063604235,13.028268551236748,5.212014134275618,0.6886567768247692,0.4785106084899052,1.147865070593546,0.459208293768777
317,UberX,2023-11-29,16:26:00,24 min 11 sec,2.78 km,"Alameda Ministro Rocha Azevedo, Jardim Paulista - São Paulo - SP, 01410-002, BR","Avenida República do Líbano, Moema - São Paulo - SP, 04502-000, BR",14.19,11.83,20.04,23.19,1.85,2023-11-29 16:26:00,0 days 00:24:11,2.78,"[-23.5657127, -46.663865]","[-23.5833665, -46.6636304]",9.231536926147706,115.7185628742515,59.03193612774451,8.699040767386093,0.9589248793935218,0.4891798759476223,0.828669882839421,0.07649896623018608,8.341726618705037,4.255395683453238,7.20863309352518,0.6654676258992807,0.344937006976087,0.175963984153821,0.29808269166885654,0.0275176137518655
318,Comfort,2023-11-29,15:47:00,27 min 53 sec,4.07 km,"Avenida Brigadeiro Faria Lima, Itaim Bibi - Sao Paulo - SP, 04538-132, BR","Rua Padre João Manuel, Jardim Paulista - Sao Paulo - SP, 01411-000, BR",23.51,19.76,37.26,23.51,13.75,2023-11-29 15:47:00,0 days 00:27:53,4.07,"[-23.5865341, -46.6826006]","[-23.5631342, -46.6635465]",36.90284487385937,63.097155126140635,53.03274288781535,6.85094185094185,0.8431560071727436,0.7086670651524208,1.336282127913927,0.4931261207411835,5.776412776412776,4.855036855036855,9.154791154791154,3.378378378378378,0.20716363812598124,0.17411967202762182,0.328324847153299,0.1211612090273178
