,type,date,time,duration,distance,origin,destination,total_earning,base_fare,customer_fare,paid_to_driver,paid_to_uber,datetime,duration_dt,distance_km,origin_lat_lng,destination_lat_lng,fee,earning_pct,earning_base_fare_pct,traffic_benchmark,ted,bfd,cfd,pud,tei,bfi,cfi,pui,tedi,bfdi,cfdi,pudi,duration_min_float,origin_lat,origin_lng,cluster
2693,Black,2024-10-03,14:43:00,15 min 19 sec,3.61 km,"R. Oscar Freire, Jardim Paulista - São Paulo - SP, 01426-001, BR","Rua Campos Bicudo, Itaim Bibi - Sao Paulo - SP, 04536-010, BR",19.5,19.5,31.3,19.5,11.8,2024-10-03 14:43:00,0 days 00:15:19,3.61,"[-23.5663942, -46.6652596]","[-23.5817304, -46.6822271]",37.69968051118211,62.30031948881789,62.30031948881789,4.242843951985226,1.009490940465919,1.009490940465919,1.6203623813632442,0.6108714408973254,5.401662049861496,5.401662049861496,8.670360110803324,3.268698060941829,0.352665639816855,0.352665639816855,0.5660735654496186,0.2134079256327635,15.316666666666666,-23.566394,-46.66526,8
2694,Black,2024-10-03,14:26:00,16 min 36 sec,2.11 km,"R. Tutóia, Vila Mariana - São Paulo - SP, 04007-000, BR","R. Augusta, Jardins - São Paulo - SP, 01412-100, BR",18.31,16.56,22.44,18.31,4.13,2024-10-03 14:26:00,0 days 00:16:36,2.11,"[-23.5729913, -46.6526789]","[-23.5642544, -46.6665837]",18.404634581105167,81.59536541889481,73.79679144385027,7.867298578199053,0.8888349514563105,0.803883495145631,1.0893203883495146,0.2004854368932038,8.677725118483412,7.848341232227488,10.635071090047395,1.9573459715639807,0.522754525209844,0.4727916404956317,0.6406669331353851,0.117912407925541,16.6,-23.572991,-46.652679,8
2695,Black,2024-10-03,13:21:00,15 min 10 sec,3.63 km,"R. Elvira Ferraz Esquina com Av. Brig. Faria Lima, Vila Olímpia - São Paulo - SP, 04552-040, BR","R. Suzano, Jardim Paulista - São Paulo - SP, 01435-030, BR",18.63,18.63,25.02,18.63,6.39,2024-10-03 13:21:00,0 days 00:15:10,3.63,"[-23.5945242, -46.680202]","[-23.578347, -46.6701036]",25.539568345323737,74.46043165467626,74.46043165467626,4.178145087235996,0.972,0.972,1.3053913043478262,0.3333913043478261,5.132231404958677,5.132231404958677,6.892561983471074,1.7603305785123966,0.3383888838434293,0.3383888838434293,0.454454636272818,0.1160657524293887,15.166666666666666,-23.594524,-46.680202,0
2696,Black,2024-10-03,12:51:00,15 min 45 sec,3.18 km,"Av. Brigadeiro Luis Antônio, Jardim Paulista - São Paulo - SP, 01402-002, BR","R. Olimpíadas, Vila Olímpia - São Paulo - SP, 04551-000, BR",18.29,16.29,22.09,18.29,3.8,2024-10-03 12:51:00,0 days 00:15:45,3.18,"[-23.5811396, -46.664843]","[-23.5956584, -46.6850343]",17.202354006337707,82.79764599366229,73.74377546401087,4.952830188679245,0.9260759493670886,0.8248101265822785,1.118481012658228,0.1924050632911392,5.751572327044024,5.1226415094339615,6.946540880503144,1.1949685534591197,0.3651791953678746,0.325247079964061,0.4410502146351203,0.0758710192672456,15.75,-23.58114,-46.664843,0
2697,Comfort,2024-10-03,12:06:00,21 min 55 sec,4.66 km,"Rua Cristiano Viana, Jardim Paulista - Sao Paulo - SP, 05411-001, BR","R. Pais de Araújo, Itaim Bibi - São Paulo - SP, 04531-090, BR",19.82,19.82,33.04,19.82,13.22,2024-10-03 12:06:00,0 days 00:21:55,4.66,"[-23.556334, -46.6792121]","[-23.5833442, -46.6813708]",40.012106537530265,59.987893462469735,59.987893462469735,4.7031473533619454,0.7647588424437298,0.7647588424437298,1.274855305466238,0.510096463022508,4.253218884120171,4.253218884120171,7.090128755364806,2.8369098712446355,0.1940632190473082,0.1940632190473082,0.3235039736288124,0.1294407545815042,21.916666666666668,-23.556334,-46.679212,1
2698,Black,2024-10-03,11:22:00,26 min 8 sec,8.62 km,"Rua Coronel Joaquim Ferreira Lobo, São Paulo - SP, 04544-150, BR","R. Cônego Eugênio Leite, Pinheiros - São Paulo - SP, 05414-012, BR",30.6,30.6,40.46,30.6,9.86,2024-10-03 11:22:00,0 days 00:26:08,8.62,"[-23.5932684, -46.6820809]","[-23.5592078, -46.6839437]",24.369747899159663,75.63025210084034,75.63025210084034,3.031709203402939,1.0154867256637168,1.0154867256637168,1.3426991150442478,0.3272123893805309,3.549883990719258,3.549883990719258,4.693735498839907,1.1438515081206495,0.1358373976040532,0.1358373976040532,0.1796072257209148,0.0437698281168615,26.133333333333333,-23.593268,-46.682081,0
2699,Comfort,2024-10-03,11:05:00,9 min 45 sec,2.86 km,"R. Nova York, Brooklin Paulista - São Paulo - SP, 04560-001, BR","Rua Olimpíadas, Itaim Bibi - São Paulo - SP, 04551-000, BR",12.08,11.89,20.07,12.08,7.99,2024-10-03 11:05:00,0 days 00:09:45,2.86,"[-23.6132381, -46.6828862]","[-23.5956584, -46.6850343]",39.81066268061784,60.18933731938216,59.24265072247136,3.409090909090909,0.8785454545454545,0.8647272727272728,1.4596363636363636,0.5810909090909091,4.223776223776224,4.1573426573426575,7.0174825174825175,2.7937062937062938,0.4332078178232024,0.426394118701811,0.7197417966648737,0.2865339788416712,9.75,-23.613238,-46.682886,26
2700,Comfort,2024-10-03,10:37:00,2 min 56 sec,1.00 km,"Rua Luisiânia, Itaim Bibi - São Paulo - SP, 04560-021, BR","Avenida Padre Antônio José dos Santos, Itaim Bibi - São Paulo - SP, 04563-004, BR",10.53,7.89,12.31,10.53,1.67,2024-10-03 10:37:00,0 days 00:02:56,1.0,"[-23.6089499, -46.6815797]","[-23.6074517, -46.6901929]",13.56620633631194,85.54021121039804,64.09423233143785,2.933333333333333,1.5187499999999998,1.137980769230769,1.7754807692307693,0.2408653846153846,10.53,7.89,12.31,1.67,3.589772727272728,2.6897727272727274,4.19659090909091,0.5693181818181818,2.933333333333333,-23.60895,-46.68158,26
2702,UberX,2024-10-03,05:33:00,31 min 13 sec,18.66 km,"Rua Bauru, Baeta Neves - São Bernardo do Campo - SP, 09751-440, BR","Av. Jabaquara, Mirandópolis - São Paulo - SP, 04045-004, BR",28.32,27.07,42.1,28.32,11.67,2024-10-03 05:33:00,0 days 00:31:13,18.66,"[-23.6922601, -46.5396253]","[-23.6237555, -46.6403061]",27.719714964370542,67.26840855106889,64.29928741092637,1.6729188996070024,0.8041646947468054,0.7686701372456223,1.1954566966398483,0.3313771888310459,1.517684887459807,1.4506966773847805,2.2561629153269025,0.6254019292604501,0.0486177753590968,0.0464718636642214,0.0722743058834031,0.0200342315833566,31.216666666666665,-23.69226,-46.539625,-1
2703,Comfort,2024-10-01,19:20:00,35 min 34 sec,11.01 km,"Av. Santo Amaro, Vila Nova Conceição - São Paulo - SP, 04511, BR","Rua Elba, Sacomã - São Paulo - SP, 04285-001, BR",33.38,31.88,40.97,33.38,7.59,2024-10-01 19:20:00,0 days 00:35:34,11.01,"[-23.5918016, -46.6726331]","[-23.6150009, -46.6035247]",18.52575054918233,81.47424945081768,77.81303392726386,3.230396609143204,0.8436394271272114,0.8057287278854254,1.0354675652906489,0.1918281381634372,3.031789282470481,2.8955495004541327,3.721162579473206,0.6893732970027248,0.0852424353084484,0.0814118884851208,0.1046250022344856,0.0193825669260372,35.56666666666667,-23.591802,-46.672633,0
2704,Black,2024-10-01,19:10:00,9 min 17 sec,3.75 km,"Alameda Joaquim Eugênio de Lima, Jardim Paulista - São Paulo - SP, 01403-002, BR","Rua Sampaio Góis, Moema - São Paulo - SP, 04511-070, BR",19.98,18.48,27.22,19.98,5.88,2024-10-01 19:10:00,0 days 00:09:17,3.75,"[-23.5722209, -46.6568912]","[-23.5966667, -46.6666096]",21.6017634092579,73.4019103600294,67.89125642909626,2.475555555555556,1.5041405269761607,1.3912170639899624,2.0491844416562106,0.4426599749058971,5.328,4.928,7.258666666666667,1.568,0.5739317773788151,0.5308438061041293,0.781903052064632,0.1689048473967684,9.283333333333333,-23.572221,-46.656891,8
2706,Black,2024-10-01,14:25:00,11 min 53 sec,3.09 km,"Alameda Uanana, Moema - São Paulo - SP, 04060-010, BR","Rua Doutor Guilherme Bannitz, Itaim Bibi - São Paulo - SP, 04532-060, BR",16.84,16.84,28.07,16.84,11.23,2024-10-01 14:25:00,0 days 00:11:53,3.09,"[-23.6061757, -46.651439]","[-23.5890797, -46.6727936]",40.00712504453153,59.99287495546847,59.99287495546847,3.845738942826321,1.060230849947534,1.060230849947534,1.7672612801678909,0.7070304302203568,5.449838187702266,5.449838187702266,9.084142394822006,3.6343042071197416,0.4586119092035567,0.4586119092035567,0.7644439602935771,0.3058320510900203,11.883333333333333,-23.606176,-46.651439,144
2709,Black,2024-10-01,08:12:00,33 min 37 sec,7.37 km,"Rua Quirino Pucca, Lapa - São Paulo - SP, 05048-060, BR","Av. Dra. Ruth Cardoso, Pinheiros - São Paulo - SP, 05425-070, BR",35.29,31.29,45.56,35.29,10.27,2024-10-01 08:12:00,0 days 00:33:37,7.37,"[-23.5333442, -46.6951422]","[-23.5511175, -46.7241169]",22.541703248463563,77.45829675153642,68.67866549604916,4.5612844866576205,0.9381479840496234,0.8318121400088613,1.21116526362428,0.2730172795746566,4.788331071913161,4.245590230664857,6.181818181818182,1.3934871099050203,0.1424391989661823,0.1262942061675217,0.1838914679767431,0.0414522690105608,33.61666666666667,-23.533344,-46.695142,96
2710,Black,2024-10-01,07:08:00,23 min 55 sec,10.16 km,"Rua Ministro Godói, Perdizes - São Paulo - SP, 05015-000, BR","Av. Marginal Direita do Tietê, Vila Jaguara - São Paulo - SP, 05118-100, BR",41.95,40.2,60.55,45.95,14.6,2024-10-01 07:08:00,0 days 00:23:55,10.16,"[-23.5340922, -46.66933]","[-23.5169302, -46.7368142]",24.112303881090007,75.88769611891,66.39141205615195,2.354002624671916,1.6459701492537313,1.44,2.1689552238805967,0.5229850746268656,4.522637795275591,3.956692913385827,5.959645669291338,1.437007874015748,0.1890998381299898,0.165436637493484,0.2491837910505089,0.060083952920519,23.916666666666668,-23.534092,-46.66933,2
2711,Black,2024-10-01,06:40:00,7 min 46 sec,1.89 km,"Rua Bela Cintra, 1032, Consolação - São Paulo - SP, 01415-002, BR","R. Maranhão, Higienópolis - São Paulo - SP, 01240-001, BR",11.97,11.97,16.5,11.97,-2.07,2024-10-01 06:40:00,0 days 00:07:46,1.89,"[-23.5558092, -46.661653]","[-23.5440872, -46.6580188]",-12.545454545454543,72.54545454545455,72.54545454545455,4.109347442680776,1.0172804532577906,1.0172804532577906,1.4022662889518416,-0.1759206798866855,6.333333333333334,6.333333333333334,8.730158730158731,-1.0952380952380951,0.8154506437768242,0.8154506437768242,1.1240547721234415,-0.141017780502759,7.766666666666667,-23.555809,-46.661653,8
2712,UberX,2024-10-01,05:44:00,48 min 12 sec,22.98 km,"R. Ruy Barbosa, Jardim Olavo Bilac - São Bernardo do Campo - SP, 09725-780, BR","Av. Paulista, Bela Vista - São Paulo - SP, 01310-300, BR",45.48,45.48,68.02,45.48,15.74,2024-10-01 05:44:00,0 days 00:48:12,22.98,"[-23.7006276, -46.5546401]","[-23.5565189, -46.6618352]",23.14025286680388,66.86268744486915,66.86268744486915,2.0974760661444734,0.8712643678160918,0.8712643678160918,1.3030651340996169,0.3015325670498084,1.9791122715404696,1.9791122715404696,2.959965187119234,0.6849434290687554,0.041060420571379,0.041060420571379,0.0614100661228056,0.0142104445864887,48.2,-23.700628,-46.55464,-1
2713,Prioridade,2024-09-30,20:15:00,18 min 40 sec,16.55 km,"Rua Dianópolis, Vila Prudente - São Paulo - SP, 03126-007, BR","Avenida Dom Jaime de Barros Câmara, Planalto - São Bernardo do Campo - SP, 09895-400, BR",34.24,30.95,41.24,34.24,7.0,2024-09-30 20:15:00,0 days 00:18:40,16.55,"[-23.5808914, -46.5915261]","[-23.707374, -46.5687617]",16.973811833171677,83.02618816682832,75.04849660523763,1.1278952668680766,1.5105882352941176,1.365441176470588,1.8194117647058825,0.3088235294117646,2.068882175226586,1.8700906344410877,2.4918429003021147,0.4229607250755287,0.1108329736728528,0.1001834268450582,0.1334915839447561,0.0226586102719033,18.666666666666668,-23.580891,-46.591526,-1
2714,Comfort,2024-09-30,19:29:00,39 min 46 sec,11.78 km,"Rua Olimpíadas, São Paulo -, 04551-000, BR","Rua Oliveira Alves, Ipiranga - São Paulo - SP, 04210-061, BR",38.43,37.43,41.71,38.43,2.2,2024-09-30 19:29:00,0 days 00:39:46,11.78,"[-23.5956584, -46.6850343]","[-23.5853933, -46.6026982]",5.2745145049148885,92.13617837449053,89.7386717813474,3.375778155065082,0.8780654988575781,0.8552170601675553,0.953008377760853,0.0502665651180502,3.262308998302207,3.17741935483871,3.540747028862479,0.1867572156196944,0.0820362698651016,0.0799015763999675,0.0890380644307413,0.0046963256232949,39.766666666666666,-23.595658,-46.685034,0
2715,Black,2024-09-30,19:06:00,23 min 46 sec,5.87 km,"Rua Alves Guimarães, Jardim Paulista - São Paulo - SP, 05410-000, BR","R. Olimpiadas, Vila Olímpia - São Paulo - SP, 04551-000, BR",27.34,27.34,38.66,27.34,11.32,2024-09-30 19:06:00,0 days 00:23:46,5.87,"[-23.558074, -46.6765949]","[-23.5956584, -46.6850343]",29.28091050181066,70.71908949818935,70.71908949818935,4.048835888699602,0.9846338535414166,0.9846338535414166,1.3923169267707085,0.4076830732292917,4.657580919931857,4.657580919931857,6.5860306643952296,1.928449744463373,0.1959711467012001,0.1959711467012001,0.2771120896659984,0.0811409429647983,23.766666666666666,-23.558074,-46.676595,1
2716,Black,2024-09-30,14:40:00,20 min 26 sec,5.26 km,"Avenida Brigadeiro Faria Lima, Pinheiros - Sao Paulo - SP, 01452-002, BR","Rua Joinville, Moema - Sao Paulo - SP, 04008-010, BR",25.66,24.78,28.0,25.66,-5.89,2024-09-30 14:40:00,0 days 00:20:26,5.26,"[-23.5689205, -46.6919469]","[-23.5804538, -46.6518572]",-21.035714285714285,91.64285714285715,88.5,3.884664131812421,1.0502046384720327,1.01418826739427,1.145975443383356,-0.2410641200545702,4.878326996197719,4.711026615969582,5.32319391634981,-1.1197718631178708,0.2387435724077187,0.2305559518419045,0.260515199821361,-0.0548012331052791,20.433333333333334,-23.56892,-46.691947,1
2717,Black,2024-09-30,14:24:00,11 min 58 sec,5.08 km,"Rua Iraúna, Moema - São Paulo - SP, 04518-061, BR","R. Angelina Maffei Vita, Pinheiros - São Paulo - SP, 01455-070, BR",21.23,21.23,35.39,21.23,14.16,2024-09-30 14:24:00,0 days 00:11:58,5.08,"[-23.6095056, -46.6732256]","[-23.5791309, -46.6899488]",40.01130262786098,59.98869737213902,59.98869737213902,2.3556430446194225,1.3296450939457205,1.3296450939457205,2.2164926931106472,0.886847599164927,4.179133858267717,4.179133858267717,6.966535433070866,2.787401574803149,0.3492312416379707,0.3492312416379707,0.5821617353541114,0.2329304937161406,11.966666666666667,-23.609506,-46.673226,-1
2718,Black,2024-09-30,13:39:00,10 min 59 sec,2.17 km,"Rua Professor Tamandaré Toledo, Itaim Bibi - Sao Paulo - SP, 04532-020, BR","R. Frederic Chopin, Jardim Europa - São Paulo - SP, 01454-030, BR",13.45,13.45,21.41,13.45,7.96,2024-09-30 13:39:00,0 days 00:10:59,2.17,"[-23.5835301, -46.6748919]","[-23.5838842, -46.6881954]",37.1788883699206,62.82111163007939,62.82111163007939,5.061443932411674,0.8976640711902113,0.8976640711902113,1.4289210233592882,0.5312569521690768,6.1981566820276495,6.1981566820276495,9.866359447004609,3.668202764976959,0.5643238253742928,0.5643238253742928,0.8983028328077034,0.3339790074334105,10.983333333333333,-23.58353,-46.674892,0
2719,Black,2024-09-30,11:32:00,22 min 49 sec,9.63 km,"Rua Conselheiro Moreira de Barros, Santana - São Paulo - SP, 02430-000, BR","R. Amambaí, Vila Maria Baixa - São Paulo - SP, 02115-000, BR",37.29,37.29,59.52,37.29,22.23,2024-09-30 11:32:00,0 days 00:22:49,9.63,"[-23.4883377, -46.637947]","[-23.5242893, -46.5901321]",37.34879032258064,62.65120967741935,62.65120967741935,2.369331948771201,1.3905531385954009,1.3905531385954009,2.2195152268489746,0.8289620882535736,3.87227414330218,3.87227414330218,6.180685358255452,2.3084112149532707,0.1697125263682475,0.1697125263682475,0.2708846760374924,0.1011721496692449,22.816666666666666,-23.488338,-46.637947,27
2720,Comfort,2024-09-30,07:14:00,27 min 28 sec,6.18 km,"Rua Professor Doutor José Marques da Cruz, Santo Amaro - São Paulo - SP, 04707-020, BR","Av. Presidente Juscelino Kubitschek, Vila Nova Conceição - São Paulo - SP, 04543-000, BR",23.54,23.54,33.59,23.54,10.05,2024-09-30 07:14:00,0 days 00:27:28,6.18,"[-23.6262186, -46.6893834]","[-23.5904419, -46.6808145]",29.91961893420661,70.08038106579339,70.08038106579339,4.444444444444445,0.7480932203389831,0.7480932203389831,1.0674788135593225,0.319385593220339,3.809061488673139,3.809061488673139,5.43527508090615,1.62621359223301,0.1386794231313036,0.1386794231313036,0.1978862286737676,0.0592068055424639,27.466666666666665,-23.626219,-46.689383,122
2721,Black,2024-09-30,06:38:00,20 min 42 sec,11.14 km,"Rua Alves Guimarães, Jardim Paulista - São Paulo - SP, 05410-000, BR","R. Henri Dunant, Chácara Santo Antônio - São Paulo - SP, 04709-110, BR",38.98,38.98,50.85,42.98,7.87,2024-09-30 06:38:00,0 days 00:20:42,11.14,"[-23.558074, -46.6765949]","[-23.6300118, -46.6973776]",15.476892822025563,84.52310717797442,76.65683382497541,1.8581687612208255,1.740080971659919,1.5781376518218622,2.058704453441296,0.3186234817813765,3.8581687612208255,3.499102333931777,4.564631956912029,0.7064631956912029,0.1863849643101848,0.1690387600933225,0.2205136211068613,0.0341286567966764,20.7,-23.558074,-46.676595,1
2722,UberX,2024-10-13,20:38:00,25 min 29 sec,17.62 km,"R. Greenfeld, Ipiranga - São Paulo - SP, 04206-002, BR","Rua José Coppini, Centro - São Bernardo do Campo - SP, 09715-270, BR",33.47,33.47,46.94,33.47,13.47,2024-10-13 20:38:00,0 days 00:25:29,17.62,"[-23.6013761, -46.602767]","[-23.7209531, -46.5419875]",28.69620792501065,71.30379207498935,71.30379207498935,1.4462731744230042,1.1352176370830978,1.1352176370830978,1.592085924250989,0.4568682871678914,1.8995459704880813,1.8995459704880813,2.6640181611804765,0.764472190692395,0.0745407182663733,0.0745407182663733,0.1045396269920396,0.0299989087256662,25.483333333333334,-23.601376,-46.602767,164
2723,Black,2024-10-13,18:08:00,31 min 59 sec,14.35 km,"Rua Jesuíno Arruda, Itaim Bibi - São Paulo - SP, 04532-082, BR","Rua Teresina, Água Rasa - São Paulo - SP, 03185-010, BR",48.72,48.72,60.59,55.72,4.87,2024-10-13 18:08:00,0 days 00:31:59,14.35,"[-23.5827816, -46.6772969]","[-23.5634949, -46.5832751]",8.037629971942565,91.96237002805742,80.40930846674368,2.2288037166085948,1.5484946734599352,1.3539601667438628,1.6838351088466883,0.1353404353867531,3.8829268292682926,3.395121951219512,4.222299651567945,0.3393728222996516,0.1214046950266271,0.1061528489177544,0.1320156222480858,0.0106109272214586,31.983333333333334,-23.582782,-46.677297,0
2724,Black,2024-10-13,17:19:00,15 min 46 sec,5.48 km,"R. Vitório Fasano, Jardim Paulista - São Paulo - SP, 01414-020, BR","Rua Albertina de Oliveira Godinho, Morumbi - São Paulo - SP, 05605-070, BR",22.74,22.74,34.97,22.74,12.23,2024-10-13 17:19:00,0 days 00:15:46,5.48,"[-23.5645081, -46.6697644]","[-23.5905943, -46.7031288]",34.97283385759222,65.02716614240778,65.02716614240778,2.8771289537712894,1.1504215851602024,1.1504215851602024,1.7691399662731873,0.6187183811129848,4.14963503649635,4.14963503649635,6.381386861313868,2.2317518248175183,0.2631903828644619,0.2631903828644619,0.4047391243962284,0.1415487415317664,15.766666666666667,-23.564508,-46.669764,8
2725,Black,2024-10-13,17:01:00,13 min 39 sec,3.68 km,"Rua Alves Guimarães, Jardim Paulista - São Paulo - SP, 05410-000, BR","Rua Augusta, São Paulo - SP, 01412-100, BR",11.04,11.04,18.15,11.04,7.11,2024-10-13 17:01:00,0 days 00:13:39,3.68,"[-23.558074, -46.6765949]","[-23.5642544, -46.6665837]",39.17355371900827,60.82644628099173,60.82644628099173,3.709239130434783,0.6254957507082153,0.6254957507082153,1.028328611898017,0.4028328611898017,3.0,3.0,4.932065217391304,1.9320652173913044,0.2197802197802197,0.2197802197802197,0.361323459149546,0.1415432393693263,13.65,-23.558074,-46.676595,1
2726,Black,2024-10-13,16:10:00,10 min 13 sec,2.68 km,"Rua dos Pinheiros, Pinheiros - São Paulo - SP, 05422-001, BR","Rua Girassol, Alto de Pinheiros - São Paulo - SP, 05433-002, BR",15.92,14.67,23.8,20.92,2.88,2024-10-13 16:10:00,0 days 00:10:13,2.68,"[-23.5667041, -46.6853964]","[-23.5491003, -46.6932341]",12.100840336134452,87.89915966386556,61.63865546218488,3.812189054726368,1.4715123094958968,1.0318874560375146,1.6740914419695194,0.2025791324736225,7.8059701492537314,5.473880597014925,8.880597014925373,1.0746268656716418,0.7640427552287502,0.5357795037861264,0.8692264614935111,0.105183706264761,10.216666666666667,-23.566704,-46.685396,1
2727,Black,2024-10-13,15:47:00,18 min 46 sec,5.73 km,"Avenida Pavão, Moema - Sao Paulo - SP, 04516-012, BR","Rua dos Pinheiros, Pinheiros - Sao Paulo - SP, 05422-012, BR",27.52,25.77,41.03,27.52,13.51,2024-10-13 15:47:00,0 days 00:18:46,5.73,"[-23.6063304, -46.6684876]","[-23.5667041, -46.6853964]",32.92712649281014,67.07287350718985,62.80770168169632,3.2751599767306567,1.2087847730600294,1.131918008784773,1.8021961932650077,0.5934114202049781,4.802792321116928,4.497382198952879,7.160558464223385,2.357766143106457,0.2559214380701738,0.2396473640649846,0.3815572893902337,0.1256358513200599,18.766666666666666,-23.60633,-46.668488,-1
